beian_hao,fof99_fund_name,fof99_short_name,fof99_advisor,fof99_price_date,fof99_price_nav,fof99_inception_date,fof99_fund_state,fof99_fund_type,fof99_strategy_one,fof99_strategy_two,in_private_fund_info,list_product_name,list_nav_date,list_nav,table_bucket,in_amac,amac_fund_name,amac_working_state,amac_fund_type,amac_manager,missing_reason
SBMG13,中颖无隅二号私募证券投资基金,中颖无隅二号,深圳中颖投资,2026-08-28,0.8859,2025-12-17,1,2,股票多头,,yes,中颖无隅二号私募证券投资基金,,,null_nav_date,yes,中颖无隅二号私募证券投资基金,正在运作,私募证券投资基金,深圳市中颖投资管理有限公司,in_table_null_latest_nav_date
SBLV97,复利成长1号私募证券投资基金,复利成长1号,海南复利,2026-08-28,0.9359,2025-12-15,1,2,股票多头,,yes,复利成长1号私募证券投资基金,,,null_nav_date,yes,复利成长1号私募证券投资基金,正在运作,私募证券投资基金,海南复利量化私募基金管理合伙企业（有限合伙）,in_table_null_latest_nav_date
SBLR63,康曼德003C号主动管理型私募证券投资基金,康曼德003C号主动管理型,深圳康曼德资管,2026-08-28,0.9307,2026-01-16,1,2,股票多头,,yes,康曼德003C号主动管理型私募证券投资基金,,,null_nav_date,yes,康曼德003C号主动管理型私募证券投资基金,正在运作,私募证券投资基金,深圳市康曼德资本管理有限公司,in_table_null_latest_nav_date
SBLP13,睿值成长3号私募证券投资基金,睿值成长3号,上海睿值,2026-08-28,1.07,2026-01-26,1,2,股票多头,,yes,睿值成长3号私募证券投资基金,,,null_nav_date,yes,睿值成长3号私募证券投资基金,正在运作,私募证券投资基金,上海睿值私募基金管理有限公司,in_table_null_latest_nav_date
SBLP12,中南璞阳二号私募证券投资基金,中南璞阳二号,深圳中南资管,2026-08-28,1.065,2026-01-12,1,2,股票多头,,yes,中南璞阳二号私募证券投资基金,,,null_nav_date,yes,中南璞阳二号私募证券投资基金,正在运作,私募证券投资基金,深圳市中南资本管理有限公司,in_table_null_latest_nav_date
SBLN26,凯双昆仑13号私募证券投资基金,凯双昆仑13号,上海凯双,2026-08-28,0.9964,2026-01-23,1,2,股票多头,,yes,凯双昆仑13号私募证券投资基金,,,null_nav_date,yes,凯双昆仑13号私募证券投资基金,正在运作,私募证券投资基金,上海凯双私募基金管理有限公司,in_table_null_latest_nav_date
SBLK71,龙旗红利科技轮动平衡1号私募证券投资基金,龙旗红利科技轮动平衡1号,杭州龙旗科技,2026-08-28,1.0968,2025-12-04,1,2,股票多头,另类多头,yes,龙旗红利科技轮动平衡1号私募证券投资基金,,,null_nav_date,yes,龙旗红利科技轮动平衡1号私募证券投资基金,正在运作,私募证券投资基金,杭州龙旗科技有限公司,in_table_null_latest_nav_date
SBLA86,泽盈毅明66号私募证券投资基金,泽盈毅明66号,青岛泽盈资管,2026-08-28,1.0639,2025-12-22,1,2,股票多头,,yes,泽盈毅明66号私募证券投资基金,,,null_nav_date,yes,泽盈毅明66号私募证券投资基金,正在运作,私募证券投资基金,青岛泽盈资产管理有限公司,in_table_null_latest_nav_date
SBKY87,纯达多策略一号私募证券投资基金,纯达多策略一号,上海纯达资管,2026-08-28,0.989,2025-12-08,1,2,多资产策略,复合策略,yes,纯达多策略一号私募证券投资基金,,,null_nav_date,yes,纯达多策略一号私募证券投资基金,正在运作,私募证券投资基金,上海纯达资产管理有限公司,in_table_null_latest_nav_date
SBKY54,金麦丰进取1号私募证券投资基金,金麦丰进取1号,广州金麦丰,2026-08-28,1.0542,2025-11-27,1,2,股票多头,,yes,金麦丰进取1号私募证券投资基金,,,null_nav_date,yes,金麦丰进取1号私募证券投资基金,正在运作,私募证券投资基金,广州金麦丰私募证券投资基金管理有限公司,in_table_null_latest_nav_date
SBKW91,量盈日升专享18号私募证券投资基金,量盈日升专享18号,浙江量盈投资,2026-08-28,1.034,2025-12-08,1,2,股票多头,,yes,量盈日升专享18号私募证券投资基金,,,null_nav_date,yes,量盈日升专享18号私募证券投资基金,正在运作,,浙江量盈投资管理有限公司,in_table_null_latest_nav_date
SBKW53,远方同行私募证券投资基金,远方同行,深圳前海远方投资,2026-08-28,0.876,2026-01-20,1,2,股票多头,,yes,远方同行私募证券投资基金,,,null_nav_date,yes,远方同行私募证券投资基金,正在运作,私募证券投资基金,深圳市前海远方投资管理有限公司,in_table_null_latest_nav_date
SBKU65,秋水高通图南1号私募证券投资基金,秋水高通图南1号,上海秋水高通,2026-08-28,1.079,2025-12-02,1,2,股票多头,,yes,秋水高通图南1号私募证券投资基金,,,null_nav_date,yes,秋水高通图南1号私募证券投资基金,正在运作,私募证券投资基金,秋水高通私募基金管理（上海）有限公司,in_table_null_latest_nav_date
SBKU57,久期云霄量化5号私募证券投资基金,久期云霄量化5号,上海久期投资,2026-08-28,1.0104,2025-12-26,1,2,多资产策略,,yes,久期云霄量化5号私募证券投资基金,,,null_nav_date,yes,久期云霄量化5号私募证券投资基金,正在运作,,上海久期投资有限公司,in_table_null_latest_nav_date
SBKT67,天辉萨尔1号私募证券投资基金,天辉萨尔1号,上海天辉,2026-08-28,1.5612,2025-12-05,1,2,股票多头,,yes,天辉萨尔1号私募证券投资基金,,,null_nav_date,yes,天辉萨尔1号私募证券投资基金,正在运作,私募证券投资基金,天辉（上海）私募基金管理有限公司,in_table_null_latest_nav_date
SBKS71,善思稳进私募证券投资基金,善思稳进,新余善思投资,2026-08-28,0.873,2026-01-14,1,2,股票多头,,yes,善思稳进私募证券投资基金,,,null_nav_date,yes,善思稳进私募证券投资基金,正在运作,私募证券投资基金,新余善思投资管理中心（有限合伙）,in_table_null_latest_nav_date
SBKS23,臻金天安1号私募证券投资基金,臻金天安1号,海南臻金,2026-08-28,1.1301,2025-11-19,1,2,股票多头,,yes,臻金天安1号私募证券投资基金,,,null_nav_date,yes,臻金天安1号私募证券投资基金,正在运作,私募证券投资基金,臻金私募基金管理（海南）有限公司,in_table_null_latest_nav_date
SBKR00,伯兄颐德私募证券投资基金,伯兄颐德,上海伯兄投资,2026-08-28,0.871,2025-12-09,1,2,股票多头,,yes,伯兄颐德私募证券投资基金,,,null_nav_date,yes,伯兄颐德私募证券投资基金,正在运作,,上海伯兄资产管理中心（有限合伙）,in_table_null_latest_nav_date
SBKQ68,安子泰安精选一号私募证券投资基金,安子泰安精选一号,深圳安子,2026-08-28,1.0978,2025-12-09,1,2,组合策略,,yes,安子泰安精选一号私募证券投资基金,,,null_nav_date,yes,安子泰安精选一号私募证券投资基金,正在运作,私募证券投资基金,深圳安子私募证券基金管理有限公司,in_table_null_latest_nav_date
SBKP62,翰荣狮子量化精选11号私募证券投资基金,翰荣狮子量化精选11号,深圳翰荣,2026-08-28,1.0442,2025-12-03,1,2,股票对冲,,yes,翰荣狮子量化精选11号私募证券投资基金,,,null_nav_date,yes,翰荣狮子量化精选11号私募证券投资基金,正在运作,私募证券投资基金,深圳翰荣私募证券基金管理有限公司,in_table_null_latest_nav_date
SBKP44,兼济臻选11号私募证券投资基金,兼济臻选11号,杭州兼济投资,2026-08-28,1.0232,2025-12-10,1,2,股票多头,,yes,兼济臻选11号私募证券投资基金,,,null_nav_date,yes,兼济臻选11号私募证券投资基金,正在运作,私募证券投资基金,杭州兼济投资管理有限公司,in_table_null_latest_nav_date
SBKL73,千衍六和56号1000指增私募证券投资基金,千衍六和56号1000指增,上海千衍,2026-08-28,1.0208,2026-01-23,1,2,股票多头,1000指增,yes,千衍六和56号1000指增私募证券投资基金,,,null_nav_date,yes,千衍六和56号1000指增私募证券投资基金,正在运作,私募证券投资基金,千衍私募基金管理（上海）有限公司,in_table_null_latest_nav_date
SBKL67,资瑞兴富丽私募证券投资基金,资瑞兴富丽,深圳资瑞兴投资,2026-08-28,1.0848,2025-11-27,1,2,股票多头,,yes,资瑞兴富丽私募证券投资基金,,,null_nav_date,yes,资瑞兴富丽私募证券投资基金,正在运作,,深圳资瑞兴投资有限公司,in_table_null_latest_nav_date
SBKJ97,衍合量化选股进取2号私募证券投资基金,衍合量化选股进取2号,上海衍合,2026-08-28,0.9693,2025-12-02,1,2,股票多头,量化选股,yes,衍合量化选股进取2号私募证券投资基金,,,null_nav_date,yes,衍合量化选股进取2号私募证券投资基金,正在运作,私募证券投资基金,上海衍合私募基金管理有限公司,in_table_null_latest_nav_date
SBKJ59,诺泽聚享多元1号私募证券投资基金,诺泽聚享多元1号,杭州诺泽,2026-08-28,0.9848,2025-12-05,1,2,股票多头,,yes,诺泽聚享多元1号私募证券投资基金,,,null_nav_date,yes,诺泽聚享多元1号私募证券投资基金,正在运作,私募证券投资基金,杭州诺泽私募基金管理有限公司,in_table_null_latest_nav_date
SBKJ44,因诺天问58号私募证券投资基金,因诺天问58号,上海因诺资管,2026-08-28,1.0134,2026-01-14,1,2,期货策略,,yes,因诺天问58号私募证券投资基金,,,null_nav_date,yes,因诺天问58号私募证券投资基金,正在运作,私募证券投资基金,因诺（上海）资产管理有限公司,in_table_null_latest_nav_date
SBKH66,蒙玺双创量化1号私募证券投资基金,蒙玺双创量化1号,上海蒙玺投资,2026-08-28,1.2812,2025-11-14,1,2,股票多头,风格指增,yes,蒙玺双创量化1号私募证券投资基金,,,null_nav_date,yes,蒙玺双创量化1号私募证券投资基金,正在运作,私募证券投资基金,上海蒙玺投资管理有限公司,in_table_null_latest_nav_date
SBKH15,心格丘森精选一号私募证券投资基金,心格丘森精选一号,上海心格,2026-08-28,0.752,2025-11-18,1,2,期货策略,,yes,心格丘森精选一号私募证券投资基金,,,null_nav_date,yes,心格丘森精选一号私募证券投资基金,正在运作,,上海心格私募基金管理合伙企业（有限合伙）,in_table_null_latest_nav_date
SBKG81,润泉喜马拉雅价值1期私募证券投资基金,润泉喜马拉雅价值1期,北京久阳润泉资本,2026-08-28,1.1313,2026-01-23,1,2,股票多头,,yes,润泉喜马拉雅价值1期私募证券投资基金,,,null_nav_date,yes,润泉喜马拉雅价值1期私募证券投资基金,正在运作,,北京久阳润泉资本管理中心（有限合伙）,in_table_null_latest_nav_date
SBKG64,汇融林健CTA进取12号私募证券投资基金,汇融林健CTA进取12号,湖南汇智融达,2026-08-28,1.0846,2025-11-21,1,2,期货策略,,yes,汇融林健CTA进取12号私募证券投资基金,,,null_nav_date,yes,汇融林健CTA进取12号私募证券投资基金,正在运作,私募证券投资基金,湖南汇智融达私募基金管理有限公司,in_table_null_latest_nav_date
SBKC46,锦泓风云7号私募证券投资基金,锦泓风云7号,上海锦泓,2026-08-28,0.7896,2025-12-18,1,2,股票多头,,yes,锦泓风云7号私募证券投资基金,,,null_nav_date,yes,锦泓风云7号私募证券投资基金,正在运作,私募证券投资基金,上海锦泓私募基金管理有限公司,in_table_null_latest_nav_date
SBJY92,金翼环球均衡私募证券投资基金,金翼环球均衡,珠海横琴金翼,2026-08-28,1.0366,2026-01-12,1,2,股票多头,,yes,金翼环球均衡私募证券投资基金,,,null_nav_date,yes,金翼环球均衡私募证券投资基金,正在运作,私募证券投资基金,金翼私募基金管理（珠海横琴）有限公司,in_table_null_latest_nav_date
SBJU44,正瀛骐骥中证500成分优选增强1号私募证券投资基金,正瀛骐骥中证500成分优选增强1号,上海正瀛资管,2026-08-28,1.1769,2025-11-10,1,2,股票多头,500指增,yes,正瀛骐骥中证500成分优选增强1号私募证券投资基金,,,null_nav_date,yes,正瀛骐骥中证500成分优选增强1号私募证券投资基金,正在运作,,上海正瀛资产管理有限公司,in_table_null_latest_nav_date
SBJR08,明上进取22号私募证券投资基金,明上进取22号,海南明上,2026-08-28,1.0192,2025-11-28,1,2,股票多头,,yes,明上进取22号私募证券投资基金,,,null_nav_date,yes,明上进取22号私募证券投资基金,正在运作,私募证券投资基金,海南明上私募基金管理中心（有限合伙）,in_table_null_latest_nav_date
SBJK61,美通星澜汇智2号私募证券投资基金,美通星澜汇智2号,安徽美通,2026-08-28,0.9413,2025-12-01,1,2,股票多头,,yes,美通星澜汇智2号私募证券投资基金,,,null_nav_date,yes,美通星澜汇智2号私募证券投资基金,正在运作,私募证券投资基金,安徽美通私募基金管理有限公司,in_table_null_latest_nav_date
SBJJ73,弘源指数增强一号私募证券投资基金,弘源指数增强一号,深圳弘源泰平资管,2026-08-28,0.9241,2025-11-21,1,2,股票多头,1000指增,yes,弘源指数增强一号私募证券投资基金,,,null_nav_date,yes,弘源指数增强一号私募证券投资基金,正在运作,私募证券投资基金,深圳市弘源泰平资产管理有限公司,in_table_null_latest_nav_date
SBJG67,守正用奇指数增强7号私募证券投资基金,守正用奇指数增强7号,广州守正用奇,2026-08-28,1.0709,2025-11-04,1,2,股票多头,,yes,守正用奇指数增强7号私募证券投资基金,,,null_nav_date,yes,守正用奇指数增强7号私募证券投资基金,正在运作,私募证券投资基金,广州守正用奇私募基金管理有限公司,in_table_null_latest_nav_date
SBJD87,千象卓越26号中证500指数增强私募证券投资基金,千象卓越26号中证500指数增强,上海千象资产,2026-08-28,1.0978,2025-12-03,1,2,股票多头,500指增,yes,千象卓越26号中证500指数增强私募证券投资基金,,,null_nav_date,yes,千象卓越26号中证500指数增强私募证券投资基金,正在运作,私募证券投资基金,上海千象资产管理有限公司,in_table_null_latest_nav_date
SBJD45,钧富黄金增强3号私募证券投资基金,钧富黄金增强3号,杭州钧富投资,2026-08-28,0.9465,2025-11-24,1,2,股票多头,,yes,钧富黄金增强3号私募证券投资基金,,,null_nav_date,yes,钧富黄金增强3号私募证券投资基金,正在运作,私募证券投资基金,杭州钧富投资管理合伙企业（有限合伙）,in_table_null_latest_nav_date
SBJD39,良源1号私募证券投资基金,良源1号,南京良源,2026-08-28,1.0796,2025-11-10,1,2,股票多头,,yes,良源1号私募证券投资基金,,,null_nav_date,yes,良源1号私募证券投资基金,正在运作,私募证券投资基金,良源（南京）私募基金管理有限公司,in_table_null_latest_nav_date
SBJC09,弘源硅基一号私募证券投资基金,弘源硅基一号,深圳弘源泰平资管,2026-08-28,1.0766,2025-10-27,1,2,股票多头,另类多头,yes,弘源硅基一号私募证券投资基金,,,null_nav_date,yes,弘源硅基一号私募证券投资基金,正在运作,私募证券投资基金,深圳市弘源泰平资产管理有限公司,in_table_null_latest_nav_date
